"DispNum3","StDay","StMon","StYear","EndDay","EndMon","EndYear","Outcome","Settle","Fatality","HiAct","HostLev","Recip","NumA","NumB","Ongo2010","StDate","EndDate","incidnum","year","loctext","latitude","longitude","onset"
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343019,2000,"unspecified.",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343020,2000,"unspecified.",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343021,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343022,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343023,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343024,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343025,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343026,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343027,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343028,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343029,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343030,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343031,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343032,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343033,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343034,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343035,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343036,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343037,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343038,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343039,2000,"unspecified.",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343040,2000,"unspecified.",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343041,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343042,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343043,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343044,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343045,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343046,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343047,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343048,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343049,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343050,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343051,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343052,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343053,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343054,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343055,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343056,2000,"unspecified",-9999,-9999,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343057,2000,"Kosovo/Serbian border",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343058,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343059,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343060,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343061,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343062,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343063,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343064,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343065,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343066,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343067,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343068,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343069,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343070,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
4343,"24","11",2000,"28","11",2000,4,4,0,7,3,0,1,38,0,"24/24/2000","28/28/2000",4343071,2000,"Kosovo/Serbian border.",42.98333,21.21667,0
